3071.4841	208.84894	2676.1016	352.25153
3075.743	257.4375	2856.5789	322.1902
3021.958	291.21487	2882.9565	322.8084
2801.758	280.53143	2902.0488	250.50299
2998.3074	336.1663	2747.5425	402.26376
2941.6921	324.9355	2750.8752	380.10992
2943.1516	317.5269	2895.0989	331.3442
2818.3376	349.43674	2622.1284	395.54648
2892.9092	331.68143	2814.7048	353.9638
2988.0657	255.2286	2963.1104	262.38474
276.93237	428.384	331.35794	437.96722
3054.205	243.70041	3027.18	251.61421
-0.24588491	381.06506	72.38677	395.98526
241.16432	398.63547	335.26437	428.4736
2929.1443	333.5155	2865.7898	351.24902
3048.5613	315.35992	2891.309	357.4169
196.10335	414.08792	372.5543	469.06012
307.03085	487.1219	483.76254	541.98615
2647.448	399.51007	2593.727	415.4502
2987.1484	309.53406	2887.0972	337.3496
2920.0225	340.07986	2854.1616	358.57526
2925.213	342.7642	2844.1006	365.3608
2877.3628	380.27936	2792.2495	404.40747
3056.9197	289.7193	3006.9988	303.9957
2899.0537	354.19238	2870.074	362.26532
3049.9138	287.70654	3034.1033	292.3513
3069.913	541.555	3031.454	549.2653
2696.2727	423.51166	2631.2727	442.51205
2954.0342	297.11792	3001.1287	283.44324
-1.7600478	291.79422	83.605705	315.85062
177.29517	474.2227	481.7114	570.75665
415.89047	526.3349	460.6784	540.9833
2798.951	381.8299	2769.1194	390.41504
401.2266	528.324	450.09906	544.70447
2591.0674	451.24057	2556.9478	460.81403
2970.068	326.24048	2921.9578	339.85114
3024.943	302.80093	2996.943	310.80106
-0.41945636	328.19006	124.779305	370.60333
177.39476	464.9265	477.5574	559.2257
2712.0273	414.0992	2682.1025	422.37085
2821.0115	337.03284	2808.1863	341.53104
2964.2117	323.7327	2934.1218	332.4215
3017.0183	336.06738	3068.0667	322.24655
13.92539	366.21564	79.97653	389.06784
128.01447	721.94293	89.92569	712.29333
239.0037	442.9889	264.8133	451.5621
175.19174	481.56415	486.75592	579.77435
2696.455	332.34735	2630.8337	354.5075
66.29576	361.0356	112.33873	375.15622
182.03033	446.904	311.09906	487.68652
174.49963	488.53436	427.94034	571.1829
596.5831	598.81964	709.15686	640.57715
2665.1797	415.62137	2639.0525	423.18173
0.6665191	395.11356	47.920673	409.2649
206.07886	450.75275	266.04013	469.87415
176.8016	495.6164	346.5932	550.2639
2437.9993	441.99728	2462.0264	435.0914
2743.092	382.32034	2700.1833	394.63892
3009.4695	163.75986	3067.9675	153.80974
3010.0347	342.1282	3068.11	326.40668
324.0459	499.85593	377.98776	517.0384
346.90125	541.3181	407.0072	559.97675
0.907757	391.30502	52.983906	407.05322
0.99459684	347.0157	97.85834	380.4109
178.90031	457.31512	304.94183	497.18384
3010.1958	334.61935	3068.959	316.03162
58.871704	443.41068	0.90580064	425.3015
0.59515417	339.5531	101.436806	379.42444
74.05798	353.82285	120.04091	368.87503
185.14363	451.5494	324.96136	496.12115
424.92783	573.2262	475.8489	589.4736
0.9179375	423.262	58.244896	441.21814
0.9287529	350.19528	25.889858	359.3019
179.77234	453.7207	295.87506	490.3955
3070.0066	526.02783	3013.891	539.54785
307.9415	498.17996	399.06335	527.8051
2502.8755	496.53162	3069.6736	345.7728
456.10608	557.6726	478.0687	564.78796
1.0523021	435.8316	76.25208	459.18842
203.06558	740.7401	146.39406	726.43854
349.13705	549.5511	396.95486	564.1478
0.6425995	407.19907	43.321823	419.9203
0.88075566	427.3816	60.04097	445.8689
44.99238	423.02383	1.0141387	408.9558
2516.1206	430.3294	2452.2546	453.69604
3032.592	553.00385	3068.7778	545.8731
3070.3035	550.2303	3046.7627	556.0381
0.73923516	402.8513	39.12012	414.60785
0.7906483	431.6794	58.826664	449.56253
642.80273	602.1413	597.7656	594.3556
0.982709	399.0574	43.99499	412.01663
69.91721	709.31793	128.1362	724.4769
409.16708	560.5107	434.89874	569.2965
475.20255	558.392	443.10068	547.69775
2639.7192	729.624	2693.7153	718.6047
2703.4758	265.24347	2744.685	252.94461
0.5231935	412.43185	50.62817	429.11664
1535.0726	962.005	1535.0309	945.99994
0.9512918	419.1543	56.421825	436.66364
147.8555	729.58417	203.18063	743.2698
450.2487	802.9931	401.2724	790.8971
32.852535	367.4135	0.98270285	356.0485
162.06781	681.73553	198.0127	690.9505
1888.6191	665.6137	2363.7449	535.0714
3069.5627	130.61359	2536.6047	298.74692
2478.4304	438.82596	2508.5486	423.13358
48.861683	428.43637	0.923572	413.24112
202.74088	748.0907	145.41302	734.47064
2737.5706	259.51553	2707.122	270.9801
49.79832	432.63376	0.9697371	417.0951
2642.869	758.3557	2696.8694	747.3585
3037.9817	740.9101	3069.5066	734.48596
57.910442	451.29453	0.7244171	433.90634
2723.784	741.9652	2780.803	730.0565
3006.946	315.8207	2975.1165	325.38754
3058.0332	169.12167	3030.968	169.92168
78.96541	462.12158	0.22647996	439.71866
38.79442	416.6771	0.6658683	405.1005
59.729248	447.8668	0.85144025	429.47562
56.09541	438.69867	0.926819	421.23114
2720.7222	712.7057	2776.9226	700.6391
3070.2073	348.77768	2376.6274	533.6022
3070.868	137.99942	3070.547	211.99803
1486.8428	776.4281	1847.1108	677.403
2592.845	304.55545	2628.0916	292.2622
358.06094	1171.5587	405.13007	1178.0581
2216.741	816.7762	2261.8372	807.23035
0.84572625	443.50253	46.178383	457.4189
127.67154	474.80103	130.96027	452.84427
1402.9723	960.028	1403.2003	943.98865
2150.447	797.6093	2193.462	785.6631
2464.852	766.29846	2515.6995	755.5746
2724.7761	771.8307	2784.87	760.32184
127.63786	729.45966	68.786964	714.85864
191.06558	802.71533	139.06111	790.7347
675.34015	1177.943	677.4139	1153.9493
3071.065	243.00113	3070.2158	292.00375
233.18234	699.94525	67.46211	653.93744
420.2914	826.93475	422.13394	806.9203
513.09784	818.6116	467.23688	807.05963
697.172	918.92236	698.9638	899.80914
1491.0062	1014.00006	1491.1256	996.99384
1491.832	941.0297	1492.4408	923.98004
1546.2305	903.9464	1515.3568	911.46533
2643.824	788.10114	2700.7947	776.9506
442.16763	836.31134	397.87128	825.5288
439.93396	861.283	395.77164	850.9787
694.89984	942.8979	696.66534	923.8761
1854.1486	679.5459	1381.3408	808.25195
2507.7295	232.03462	2456.5447	246.37476
2635.722	690.7073	2691.9177	678.61743
115.70033	785.26636	62.09881	772.58246
92.17345	747.8902	95.09803	725.8801
119.00406	757.98346	65.52063	744.8757
194.99864	776.0058	142.82463	763.74634
217.80374	703.76245	153.91806	687.31836
386.6508	1132.8577	389.39603	1106.8308
484.46548	841.95	486.25278	822.8366
934.2097	975.931	935.7837	957.89386
2153.7615	829.82587	2194.8923	821.4699
2673.878	1124.9415	2729.9397	1118.4766
12.009457	1120.9349	67.15325	1128.945
142.05531	683.7868	84.06733	668.7405
174.8161	746.78424	196.05515	751.7649
502.99042	876.0421	462.7928	866.91235
2262.2683	810.2384	2216.2615	820.2071
2393.864	780.328	2441.724	770.63696
2466.8235	794.1016	2517.6294	784.1142
2620.2307	303.777	2588.0945	313.31805
3019.1946	542.8057	3068.4595	530.90186
120.60271	753.7456	124.60827	731.7466
466.15024	809.3889	513.25305	820.9707
506.14474	851.372	462.1757	841.2377
152.91919	684.31366	224.7859	702.83093
400.88715	793.4553	450.0869	805.6493
511.27502	815.8113	513.341	796.9279
731.646	1185.9816	732.8456	1162.94
117.01766	780.8542	120.276985	758.8927
1.3567282	463.84283	885.4935	736.3991
398.53622	749.0203	463.70242	768.0206
2199.2998	745.32794	2260.1338	731.5921
2467.9194	822.5831	2518.947	812.7256
2758.8687	1114.8683	2785.8538	1111.739
3070.8442	287.99924	3070.6145	334.00308
3070.5059	440.0	3070.505	525.0
112.60044	808.93463	116.37048	785.897
138.83748	793.7052	161.04103	798.82196
145.61334	739.46094	168.15187	745.4262
167.87013	800.5772	188.92902	805.3155
571.1861	616.1214	575.402	574.9388
753.4964	908.96045	754.99866	889.8427
932.84326	996.9887	934.1338	979.0817
984.40326	934.9522	985.69	918.895
2129.0593	761.2585	2190.0625	747.2721
2457.204	249.73335	2508.4136	235.48613
2509.4932	263.15698	2457.57	277.4367
2787.9453	1111.5835	2816.8403	1107.7848
148.1422	481.71118	154.48346	440.9197
168.81322	766.85986	171.51947	743.94324
422.8057	774.8632	420.74536	792.8563
2196.293	824.42395	2153.2634	833.2796
2418.8967	1155.1259	2471.867	1148.8722
2462.9868	487.9538	2431.5732	496.99265
2437.5586	478.78958	2472.0112	468.03574
2814.135	1010.004	2736.9175	1020.3868
94.69497	755.27203	117.80487	760.8137
671.911	1219.775	653.91864	1217.7086
1401.4003	1011.06555	1402.2013	993.9626
1406.4819	942.99567	1406.5314	959.9985
2218.8325	843.1925	2261.65	834.31244
2451.8218	510.3258	2493.7964	499.22968
2495.8918	1146.0924	2545.897	1140.1356
2686.0881	638.38135	2618.241	654.04376
2762.8442	1152.6415	2820.8838	1145.9857
66.89881	1131.7313	8.7664175	1123.6882
142.80057	766.81836	164.94753	772.21533
424.40143	793.1317	426.1974	774.01855
672.12836	1216.9265	674.3259	1190.8589
1361.5981	1019.0195	1362.7717	982.96
1643.3354	881.43823	1612.3865	888.65717
2212.9583	781.8157	2259.0833	771.3671
2394.8115	835.9904	2444.9324	826.6378
2675.905	1162.1398	2735.8374	1155.5261
2977.7107	166.06125	2928.7397	181.15569
3050.9224	1824.7554	2900.9941	1818.1311
90.84406	1132.0256	119.10305	1136.3223
98.76887	727.9247	121.82794	733.68835
104.28866	676.85156	140.98131	686.0744
154.13892	485.54648	109.358154	471.83066
356.15463	1203.9355	379.10608	1207.2698
405.97226	1181.1996	357.92746	1174.5219
938.18713	922.96	938.9775	906.90045
1617.9072	1214.0414	1617.4524	1191.0109
2051.1577	787.6756	2005.8275	798.26117
2370.4114	536.4928	1884.1394	670.5059
2723.1262	1021.90515	2652.114	1031.8165
164.97577	791.8496	167.89296	771.98425
375.05817	1237.8939	378.09933	1210.8986
724.16846	872.34076	686.7981	862.79
728.90753	1227.8182	711.89874	1225.8964
1425.3436	910.45856	1329.982	932.92395
1833.6664	865.53076	1869.845	857.317
2017.7633	858.86365	2055.78	850.9446
2272.9155	1205.2789	2293.9783	1202.8146
2293.522	383.46063	2356.0176	364.057
2357.339	527.28754	2293.7456	544.0335
2388.9985	743.9934	2438.7937	733.06055
2394.7666	807.82697	2415.924	803.6185
2782.0605	605.2593	2604.193	646.8262
2817.982	1060.86	2747.9807	1069.85
3047.1533	558.6727	3069.1506	553.6615
60.917015	1166.598	16.795267	1160.4753
68.71931	720.0581	92.18984	726.28436
88.161766	773.87256	91.35081	752.9013
144.05827	1177.5651	89.95777	1170.3151
170.88097	773.49866	192.82414	778.7367
539.62897	779.4626	399.27542	743.85614
471.93185	1190.4631	426.87723	1183.8345
787.82007	694.5588	708.9491	669.15796
717.70496	904.0917	702.7186	900.04114
929.37286	1308.9604	930.75995	1286.9849
1535.4102	931.0242	1535.7196	912.978
1534.3998	984.0378	1534.9141	964.9707
1669.8405	932.9836	1679.9065	931.40393
2256.9211	500.85565	2276.6006	490.0989
2519.0535	666.2398	2361.3066	701.37634
2421.8733	802.32117	2442.7073	798.43164
2484.4966	333.2269	2445.9324	348.83304
118.146255	1170.9438	143.0835	1174.3971
901.3646	744.8188	1.0356423	466.88455
399.76016	802.988	419.07822	807.6778
438.58618	884.9521	447.04965	811.8899
469.00558	1221.9579	423.87064	1215.976
688.8239	1252.403	650.919	1247.6453
1416.563	711.5272	1461.2233	670.2415
2248.8813	1174.0062	2294.8232	1168.5205
2823.075	998.5472	2637.004	1024.028
2777.0002	662.00165	2712.8577	676.36475
122.190346	1136.775	144.12685	1140.1837
366.85123	1085.9153	430.78726	1096.3086
411.8816	1136.8751	414.89667	1109.8768
479.4497	892.0341	480.81805	873.9862
595.2999	577.61115	618.5963	566.1775
697.01355	1182.0015	699.5255	1157.8467
1402.3793	991.0076	1402.7218	973.9743
1491.4341	992.9968	1491.6483	954.9924
1835.7727	945.91406	1867.8331	939.2028
2154.824	856.15796	2195.9106	847.5726
2189.3425	755.45337	2141.4128	766.7513
2180.886	1182.0452	2225.8425	1176.6802
2217.8816	870.41486	2261.9016	861.513
2508.5925	201.60583	2452.3076	218.05263
2516.9385	758.70325	2464.139	769.6687
2605.1118	459.39642	2517.0686	484.24292
2732.0234	1072.1898	2663.9487	1080.5847
2606.6833	823.33966	2817.0413	783.21594
2827.041	1187.4194	2759.006	1194.0615
61.896614	775.42725	84.05122	780.7883
83.55329	800.9187	87.17144	781.0312
114.99367	814.0274	57.80752	800.8343
192.71161	797.9511	196.28206	776.87836
425.6792	809.27655	443.08765	813.65125
427.17023	1180.8375	472.08575	1187.4143
488.1716	809.0159	489.94608	789.90216
691.8871	1222.8125	675.9176	1220.5928
722.7269	870.88153	724.57166	851.05316
2061.0928	1201.8822	2041.9886	1203.892
2182.917	1215.2468	2226.9336	1210.3967
2646.8516	1029.9371	2726.965	1018.7504
2788.6519	408.75098	2707.8003	431.2834
414.27	877.0374	417.0629	856.87024
422.88907	834.43866	440.99545	839.01794
578.1858	500.3204	476.24695	559.4259
715.6868	947.9699	722.2383	879.8306
720.82434	851.83344	718.56274	867.7964
728.53644	1224.8777	730.6254	1199.8851
980.26697	1007.953	981.3524	991.0226
1978.8721	867.4511	1997.0496	863.2128
2057.1804	853.84656	2017.2878	862.3502
2041.9347	1200.4233	2059.8184	1198.3965
2255.1448	740.63153	2203.345	752.5048
2289.157	545.60175	2142.2375	583.91144
2423.9368	1189.3964	2473.913	1184.1686
2509.1128	678.50555	2448.2415	692.08215
2497.8418	1181.593	2549.8594	1175.7483
2459.1572	280.5755	2509.244	266.89252
3070.48	557.4063	3054.3247	560.62836
43.066273	460.9261	0.27521092	447.27133
65.946495	748.22253	88.10802	753.5507
135.11276	490.63434	86.77553	475.7279
130.7266	453.869	114.736305	448.83813
150.64857	702.25366	172.86505	708.48145
161.55489	817.9398	164.2471	798.03345
196.3571	770.8998	199.64697	749.7891
506.75558	1103.4213	362.71603	1078.6512
382.21936	1173.7988	385.26904	1146.8044
459.66708	772.2888	405.89664	758.40015
802.59717	849.4948	683.6144	817.4311
751.51996	931.95325	753.3816	912.84235
832.67554	653.6683	893.4318	629.06647
935.9526	954.92706	937.20996	936.8753
1285.2183	368.92105	1277.629	444.06354
1524.1346	1224.0133	1524.3812	1202.9928
1666.9305	979.6246	1694.899	974.4539
1785.7875	908.02783	1796.9116	905.59595
1976.1969	870.80597	1959.9452	874.7759
1963.9098	1240.967	1978.9696	1239.652
2153.7927	882.97925	2195.8848	874.43195
2701.154	433.57962	2610.8894	457.58395
2791.9915	769.9566	2622.845	803.211
2625.8125	1016.6342	2832.0435	988.3174
390.88568	1105.6711	369.8157	1102.082
453.48138	1141.8519	455.81882	1117.8848
481.833	866.9844	483.61398	847.96387
666.99164	1274.9994	668.84265	1251.9072
698.9673	899.1221	681.8558	894.5385
1305.3362	993.98065	1308.4264	887.95416
1396.8497	1242.0105	1397.098	1221.9888
1654.8436	1246.4269	1665.9329	1245.3248
2447.8716	354.62567	2479.2927	343.85422
2695.1138	721.5492	2640.191	732.92194
2693.9473	680.75256	2631.9922	693.96326
2714.8792	673.46735	2773.7937	660.09125
89.70551	782.2214	113.0369	787.8469
397.8891	828.44116	416.00153	832.9939
502.58524	898.9539	510.59317	826.84375
465.14526	764.8992	529.7234	783.93823
676.03906	1217.6769	692.1661	1219.6261
1363.0079	969.04974	1363.8031	952.9409
1680.5259	976.0036	1680.6499	957.9907
1783.8059	955.98914	1814.8151	950.0366
1959.8182	871.0677	1975.7958	867.9526
1998.1101	866.52496	1979.107	870.5103
2249.865	1207.8347	2269.9429	1205.5074
2368.947	706.75977	2436.9424	691.73883
2442.931	773.6597	2393.1545	783.7613
2416.8596	1109.9092	2468.899	1103.2139
2545.1458	1096.1273	2485.9714	1103.7782
2699.2654	750.3313	2642.144	761.72253
2652.1033	638.4427	2773.0542	610.2328
1898.9163	730.67053	3069.8186	433.2857
65.199615	799.16693	113.086075	810.64075
100.83858	689.5901	127.06446	696.76434
137.09023	815.6157	189.04367	827.814
379.8286	1210.3197	354.8601	1207.0774
378.64664	1205.8461	381.7283	1178.7417
424.16272	1212.8153	468.15692	1218.8575
908.8648	721.99054	911.4636	684.96234
1534.6228	1005.0032	1534.7091	987.99347
1539.2322	912.9903	1539.374	930.9892
2445.157	689.7177	2515.0906	674.4142
