3070.3015	1149.4695	3004.2112	1163.0288
894.01	601.2394	822.96686	604.2068
1457.0237	782.8472	1420.0245	783.87933
1440.9966	844.96375	1457.8484	843.3832
1421.9763	844.9131	1438.99	844.5417
781.9905	603.56146	819.0164	602.756
810.985	617.56366	887.99713	614.91644
831.0053	582.17865	775.9943	583.8084
3050.0706	1164.3372	3019.1694	1170.8093
1894.0029	1067.1158	1909.0027	1067.165
483.9197	1642.5735	507.01538	1641.2734
843.01044	558.2341	885.9697	556.3204
1706.9347	1074.4603	1721.8374	1072.6564
781.94635	781.7396	821.0458	780.0753
837.9873	800.787	874.0974	798.6326
893.0358	614.5684	918.9957	612.93195
1064.9746	860.1311	1099.974	859.11005
1688.9688	1074.4387	1702.9254	1073.661
2316.0388	511.71085	2279.0396	513.72736
831.9242	1048.2153	871.9794	1046.5137
1410.0885	1113.9982	1409.0332	1061.9993
1134.0071	818.0897	1123.9122	818.8808
1444.8357	1109.0201	1444.0034	1061.0173
1894.0026	1093.1106	1910.0024	1093.157
2321.9485	528.2003	2357.992	525.8769
3070.0608	1.9971169	3071.2454	26.988373
774.9513	615.7452	803.98517	614.61847
820.0305	831.8778	786.00214	833.0617
786.98846	830.07117	799.98645	829.90967
775.9942	581.8092	803.9988	580.9594
817.0466	1109.3185	782.0196	1110.5554
853.9366	1104.7906	870.94226	1103.8988
1622.9921	836.9836	1636.999	836.8742
2074.052	594.2521	2337.9705	583.2908
2362.03	527.47534	2327.0435	529.6881
3069.039	1399.4971	3035.01	1400.3842
3070.3855	1160.0001	3070.419	1400.0
856.9673	827.6907	872.0107	826.1011
1450.9596	1108.6355	1465.0088	1107.0791
1728.9932	588.7908	1579.9888	593.65686
1723.0216	1076.377	1707.0739	1077.2903
454.99298	1562.1649	509.00366	1561.9586
796.8204	1072.9985	796.9783	1052.992
2131.9475	725.7409	2170.9216	724.1175
383.9853	1566.044	438.01865	1565.2133
705.93353	674.8555	582.29315	656.0704
836.9972	1105.1346	849.9971	1105.0928
853.726	866.99976	853.74054	850.99884
834.9068	1073.1836	870.9658	1071.3339
874.98267	774.50775	833.96313	775.9535
884.0636	763.3533	767.04004	768.85187
1417.03	846.05493	1414.6296	759.9824
1626.9487	1018.40265	1667.0038	1017.11847
1968.0032	1094.2391	1951.0062	1094.467
2173.002	798.0529	2139.013	799.3397
2333.984	580.6652	2242.955	585.07446
463.97607	1501.3657	576.04297	1497.14
466.99176	1410.3688	577.0252	1408.9303
469.0283	1380.8136	578.03296	1379.1133
464.98935	1470.6177	686.0129	1464.4613
805.99084	829.23016	818.989	829.0755
874.01556	829.29297	840.0053	831.0997
837.9355	869.9653	873.9203	867.7217
1365.9805	847.14374	1402.984	846.29834
1382.2085	805.03156	1381.5304	788.01874
1403.8583	846.02563	1402.4873	785.01154
1443.2262	1051.0217	1442.5803	1028.0399
1909.0144	1070.1893	1893.0168	1070.3838
2228.0027	775.0937	2194.0312	776.0773
577.0235	1230.604	475.9848	1228.9031
817.9874	604.6995	780.01196	606.286
808.02155	557.30664	788.975	558.64386
766.99347	585.6614	818.99335	584.6556
871.99255	1106.8356	837.01935	1108.4259
1466.9983	852.9594	1355.9419	857.6153
1411.0957	587.0498	1410.362	558.99054
2230.9722	585.30896	2174.9822	587.5565
780.93225	1075.4116	816.99457	1073.8733
1234.02	632.46405	728.0125	654.2905
1656.0009	774.01245	1618.1128	776.63135
2229.031	795.811	2195.0044	797.1121
2539.9973	847.2777	2518.9993	847.08
400.0938	1531.6134	348.91797	1534.5891
567.9945	1215.3202	481.93408	1213.8448
821.03503	811.00885	785.04376	812.25916
1382.3749	845.0101	1382.1173	829.0142
1402.0364	784.8896	1367.0132	786.32336
1441.9591	774.38715	1454.9014	773.52313
1464.3075	1049.0032	1464.506	1029.9949
1708.9117	1100.1384	1722.9692	1098.6991
3000.8772	1154.4609	3069.2031	1138.8914
349.9575	1505.7838	401.0698	1503.9976
882.0447	1033.2058	762.9857	1037.6144
777.91876	1050.4451	816.9689	1048.4047
795.78577	1131.9854	796.0275	1111.9883
1033.9866	614.7677	1097.0078	611.13513
1430.9596	590.03876	1394.9812	591.5515
1443.0679	1086.5573	1429.0509	1087.1681
41.930515	1560.9788	327.9672	1541.518
419.00745	497.22726	460.0289	495.8806
589.01245	696.34924	527.983	698.5217
800.6732	801.9956	800.72986	784.9958
1163.0668	865.7054	1049.9662	870.13763
1437.9407	844.0204	1436.8228	786.0034
1458.8411	843.0218	1457.6951	782.02454
1696.0032	834.0533	1711.0095	833.1596
1939.981	824.56525	1970.9651	823.2057
2193.9758	773.3971	2226.0444	772.1102
2394.0542	583.1861	2074.083	597.8153
284.0	1568.9692	337.00034	1568.987
438.02713	1569.1548	383.02325	1569.8469
900.9968	623.91675	771.03406	628.89026
1155.0178	838.444	1140.0018	839.0461
1250.0278	453.43787	1239.9415	454.07822
1945.9404	1032.8	1983.9459	1030.9117
2266.0083	1058.2306	2229.0547	1059.5416
3045.8582	237.84146	3068.519	217.58052
285.00226	1539.0249	173.0096	1549.1066
381.9693	1499.3838	351.94418	1500.8795
347.86743	1539.6952	574.86414	1526.638
466.97842	1440.0924	577.987	1437.4536
530.0127	1376.3517	469.99652	1375.1786
473.0578	1321.2915	625.1163	1318.6208
560.997	1344.9196	506.99738	1346.9292
476.94272	1232.6617	576.99646	1234.2269
690.9802	709.8283	606.07104	719.61646
634.0008	800.0074	612.9255	802.3209
692.1231	562.96155	610.00726	568.1161
783.94806	871.7757	818.9699	870.2902
853.7743	848.0044	853.7133	831.00464
1468.0654	738.6073	1350.0168	743.41406
1632.931	1076.8131	1645.0065	1076.111
1633.9426	1102.4835	1647.9604	1101.9535
